Date,HomeTeam,AwayTeam,FTR,season,home_odds,draw_odds,away_odds,goals_scored,goals_conceded,ELO,matchDay,avg_goals_scored,avg_goals_conceded,points,avg_points_game,elo_change_trend,goals_scored_trend,goals_conceded_trend,goals_scored_away,goals_conceded_away,ELO_away,matchDay_away,avg_goals_scored_away,avg_goals_conceded_away,points_away,avg_points_game_away,elo_change_trend_away,goals_scored_trend_away,goals_conceded_trend_away
2018-11-25,Bournemouth,Arsenal,A,2019,3.5,3.75,2.0,22,18,987.68,13,1.692,1.385,20,1.538,-9.3,1.0,0.8,28,16,1125.46,13,2.154,1.231,27,2.077,-1.36,1.4,1.0
2018-11-25,Wolves,Huddersfield,A,2019,1.5,4.1,8.0,12,15,984.04,13,0.923,1.154,16,1.231,-35.07,0.6,1.4,8,22,894.96,13,0.615,1.692,10,0.769,-1.31,0.4,1.0
2018-11-26,Burnley,Newcastle,A,2019,2.88,3.16,2.7,13,27,908.18,13,1.0,2.077,9,0.692,-24.39,0.4,2.6,11,16,948.47,13,0.846,1.231,12,0.923,8.97,0.6,0.4
2018-11-30,Cardiff,Wolves,H,2019,3.75,3.25,2.22,13,27,918.03,14,0.929,1.929,11,0.786,-6.97,0.6,1.4,13,17,974.1,14,0.929,1.214,16,1.143,-35.56,0.6,1.4
2018-12-01,Crystal Palace,Burnley,H,2019,1.62,3.9,6.5,10,17,956.23,14,0.714,1.214,12,0.857,-8.51,0.6,1.2,13,29,900.57,14,0.929,2.071,9,0.643,-30.3,0.6,2.0
2018-12-01,Huddersfield,Brighton,A,2019,2.45,3.0,3.4,9,24,883.1,14,0.643,1.714,10,0.714,22.86,0.8,0.8,16,20,953.26,14,1.143,1.429,18,1.286,-4.51,0.8,1.2
2018-12-01,Leicester,Watford,H,2019,2.25,3.3,3.4,20,17,1103.52,14,1.429,1.214,21,1.5,-5.15,0.6,0.4,17,19,940.26,14,1.214,1.357,20,1.429,-9.43,0.8,1.0
2018-12-01,Man City,Bournemouth,H,2019,1.11,10.0,23.0,43,6,1189.96,14,3.071,0.429,38,2.714,41.66,2.8,0.4,23,21,984.19,14,1.643,1.5,20,1.429,-14.64,1.2,1.2
2018-12-01,Newcastle,West Ham,A,2019,2.5,3.3,3.0,11,19,933.39,14,0.786,1.357,12,0.857,34.86,1.0,0.4,17,22,1048.86,14,1.214,1.571,15,1.071,-10.46,1.2,1.6
2018-12-01,Southampton,Man United,D,2019,4.29,3.58,1.95,12,26,911.63,14,0.857,1.857,9,0.643,-18.25,0.8,2.0,22,23,1123.81,14,1.571,1.643,22,1.571,0.6,1.0,1.0
2018-12-02,Arsenal,Tottenham,H,2019,2.62,3.6,2.7,32,18,1131.99,14,2.286,1.286,30,2.143,0.64,1.2,1.0,25,15,1057.47,14,1.786,1.071,30,2.143,20.63,1.4,0.8
2018-12-02,Chelsea,Fulham,H,2019,1.18,7.92,15.58,30,11,1031.48,14,2.143,0.786,31,2.214,14.76,1.6,0.8,14,35,913.05,14,1.0,2.5,8,0.571,-20.14,0.6,1.6
2018-12-02,Liverpool,Everton,H,2019,1.4,5.0,8.5,27,5,1189.55,14,1.929,0.357,36,2.571,17.68,2.0,0.4,20,16,1026.73,14,1.429,1.143,22,1.571,10.23,1.0,0.6
2018-12-04,Bournemouth,Huddersfield,H,2019,1.7,3.8,5.65,25,22,989.36,15,1.667,1.467,23,1.533,-34.03,0.8,1.8,10,26,877.93,15,0.667,1.733,10,0.667,18.81,1.0,0.6
2018-12-04,Brighton,Crystal Palace,H,2019,2.98,3.1,2.74,19,21,962.14,15,1.267,1.4,21,1.4,-2.41,1.0,1.4,11,20,947.35,15,0.733,1.333,12,0.8,-2.71,0.6,0.8
2018-12-04,Watford,Man City,A,2019,10.0,5.75,1.3,18,21,933.86,15,1.2,1.4,20,1.333,-21.7,0.2,1.4,45,7,1196.36,15,3.0,0.467,41,2.733,34.41,3.2,0.6
2018-12-04,West Ham,Cardiff,H,2019,1.66,4.0,5.75,20,23,1053.92,15,1.333,1.533,18,1.2,0.14,1.6,1.4,14,30,912.97,15,0.933,2.0,11,0.733,6.26,0.8,0.8
2018-12-05,Burnley,Liverpool,A,2019,11.5,5.75,1.28,14,32,894.4,15,0.933,2.133,9,0.6,-18.62,0.6,1.6,30,6,1195.72,15,2.0,0.4,39,2.6,18.12,1.4,0.2
2018-12-05,Everton,Newcastle,D,2019,1.6,3.94,6.5,21,17,1021.72,15,1.4,1.133,23,1.533,11.25,0.8,0.4,12,20,938.4,15,0.8,1.333,13,0.867,16.85,1.0,1.0
2018-12-05,Fulham,Leicester,D,2019,3.0,3.45,2.45,15,36,915.57,15,1.0,2.4,9,0.6,-9.9,0.6,1.4,21,18,1101.0,15,1.4,1.2,22,1.467,3.79,0.8,0.2
2018-12-05,Man United,Arsenal,D,2019,2.44,3.5,2.95,24,25,1120.89,15,1.6,1.667,23,1.533,-7.39,1.0,1.2,34,20,1134.91,15,2.267,1.333,31,2.067,8.98,1.6,1.0
2018-12-05,Tottenham,Southampton,H,2019,1.36,5.11,9.5,28,16,1062.19,15,1.867,1.067,33,2.2,24.84,1.8,1.4,13,29,906.91,15,0.867,1.933,9,0.6,-12.08,1.2,2.4
2018-12-05,Wolves,Chelsea,H,2019,4.85,3.75,1.8,15,18,983.31,15,1.0,1.2,19,1.267,-35.74,0.8,1.6,31,13,1022.27,15,2.067,0.867,31,2.067,1.13,1.2,0.8
2018-12-08,Arsenal,Huddersfield,H,2019,1.28,6.0,12.0,35,20,1137.29,16,2.188,1.25,34,2.125,13.79,1.8,1.2,10,27,875.55,16,0.625,1.688,10,0.625,4.07,1.0,1.0
2018-12-08,Bournemouth,Liverpool,A,2019,5.8,4.5,1.57,25,26,976.26,16,1.562,1.625,23,1.438,-18.53,1.0,1.6,34,6,1208.82,16,2.125,0.375,42,2.625,22.4,1.8,0.2
2018-12-08,Burnley,Brighton,H,2019,2.87,3.11,2.75,15,32,904.14,16,0.938,2.0,12,0.75,-19.7,0.4,1.4,19,22,952.4,16,1.188,1.375,21,1.312,13.35,1.4,1.0
2018-12-08,Cardiff,Southampton,H,2019,2.9,3.25,2.6,15,30,920.61,16,0.938,1.875,14,0.875,9.11,1.0,1.2,13,30,899.27,16,0.812,1.875,9,0.562,-11.11,1.2,1.8
2018-12-08,Chelsea,Man City,H,2019,3.9,3.7,1.95,33,13,1036.43,16,2.062,0.812,34,2.125,-14.61,0.8,1.0,45,9,1182.2,16,2.812,0.562,41,2.562,35.12,2.4,0.6
2018-12-08,Leicester,Tottenham,A,2019,3.9,3.5,2.0,21,20,1084.21,16,1.312,1.25,22,1.375,-6.64,0.8,0.4,30,16,1078.98,16,1.875,1.0,36,2.25,16.7,1.8,1.2
2018-12-08,Man United,Fulham,H,2019,1.35,5.4,9.42,28,26,1125.12,16,1.75,1.625,26,1.625,-20.64,1.0,1.4,16,40,911.34,16,1.0,2.5,9,0.562,2.19,0.8,1.4
2018-12-08,West Ham,Crystal Palace,H,2019,2.25,3.4,3.3,23,25,1058.82,16,1.438,1.562,21,1.312,0.11,1.4,1.2,13,23,942.45,16,0.812,1.438,12,0.75,-5.06,0.6,0.8
2018-12-09,Newcastle,Wolves,A,2019,2.9,3.13,2.7,13,22,926.36,16,0.812,1.375,13,0.812,12.82,1.0,1.2,17,19,995.35,16,1.062,1.188,22,1.375,-13.67,0.8,1.2
2018-12-10,Everton,Watford,D,2019,1.75,3.8,4.99,23,19,1016.83,16,1.438,1.188,24,1.5,-0.64,0.4,0.4,20,23,938.75,16,1.25,1.438,21,1.312,-19.06,0.4,1.6
2018-12-15,Crystal Palace,Leicester,H,2019,2.62,3.15,2.95,14,23,954.17,17,0.824,1.353,15,0.882,0.75,1.0,1.2,21,21,1072.49,17,1.235,1.235,22,1.294,-16.53,0.8,0.8
2018-12-15,Fulham,West Ham,A,2019,2.9,3.56,2.4,16,42,901.02,17,0.941,2.471,9,0.529,0.59,1.0,1.8,25,25,1069.14,17,1.471,1.471,24,1.412,7.37,1.8,1.4
2018-12-15,Huddersfield,Newcastle,A,2019,2.62,3.05,3.1,10,28,863.87,17,0.588,1.647,10,0.588,-0.67,0.8,1.0,14,22,938.04,17,0.824,1.294,16,0.941,-9.29,0.8,1.4
2018-12-15,Man City,Everton,H,2019,1.22,7.0,13.0,48,10,1186.28,17,2.824,0.588,44,2.588,13.4,1.8,0.8,24,22,1012.75,17,1.412,1.294,24,1.412,-8.79,0.8,0.8
2018-12-15,Tottenham,Burnley,H,2019,1.18,7.74,18.03,31,16,1082.57,17,1.824,0.941,39,2.294,22.78,2.0,1.2,15,33,900.55,17,0.882,1.941,12,0.706,-16.86,0.6,1.4
2018-12-15,Watford,Cardiff,H,2019,1.65,3.9,6.0,23,25,946.0,17,1.353,1.471,24,1.412,-15.84,0.6,1.8,17,33,913.36,17,1.0,1.941,14,0.824,7.68,0.8,1.0
2018-12-15,Wolves,Bournemouth,H,2019,1.95,3.5,4.1,19,19,1003.43,17,1.118,1.118,25,1.471,-7.43,1.0,1.2,25,28,968.18,17,1.471,1.647,23,1.353,-21.56,0.8,2.0
2018-12-16,Brighton,Chelsea,A,2019,7.5,4.5,1.47,20,24,941.43,17,1.176,1.412,21,1.235,12.68,1.2,0.8,35,14,1047.4,17,2.059,0.824,37,2.176,2.81,1.2,1.0
2018-12-16,Liverpool,Man United,H,2019,1.53,4.33,6.0,37,7,1214.58,17,2.176,0.412,45,2.647,32.87,2.2,0.2,29,29,1119.36,17,1.706,1.706,26,1.529,-8.85,1.6,1.0
2018-12-16,Southampton,Arsenal,H,2019,4.0,3.9,1.9,16,32,913.69,17,0.941,1.882,12,0.706,-17.08,1.0,1.8,37,23,1122.87,17,2.176,1.353,34,2.0,21.97,1.8,1.0
2018-12-21,Wolves,Liverpool,A,2019,6.5,4.0,1.57,19,21,994.8,18,1.056,1.167,25,1.389,19.39,1.4,0.8,39,7,1223.21,18,2.167,0.389,48,2.667,28.76,2.2,0.4
2018-12-22,Arsenal,Burnley,H,2019,1.23,6.4,15.0,40,24,1126.1,18,2.222,1.333,37,2.056,-2.59,1.8,1.4,16,36,897.32,18,0.889,2.0,12,0.667,-7.63,0.4,1.2
2018-12-22,Bournemouth,Brighton,H,2019,1.91,3.6,4.33,27,28,976.12,18,1.5,1.556,26,1.444,-19.5,0.6,2.0,20,26,933.49,18,1.111,1.444,21,1.167,0.03,1.2,1.0
2018-12-22,Cardiff,Man United,A,2019,6.25,4.1,1.57,18,38,900.61,18,1.0,2.111,14,0.778,5.27,1.2,1.4,34,30,1132.11,18,1.889,1.667,29,1.611,-7.69,1.8,1.6
2018-12-22,Chelsea,Leicester,A,2019,1.33,5.42,11.0,35,15,1034.5,18,1.944,0.833,37,2.056,21.58,1.4,0.6,22,21,1085.39,18,1.222,1.167,25,1.389,-26.57,0.6,0.8
2018-12-22,Huddersfield,Southampton,A,2019,3.08,3.1,2.6,11,31,850.53,18,0.611,1.722,10,0.556,-31.09,0.4,1.2,19,33,927.03,18,1.056,1.833,15,0.833,5.3,1.2,1.6
2018-12-22,Man City,Crystal Palace,A,2019,1.15,8.5,21.0,50,13,1167.89,18,2.778,0.722,44,2.444,-0.19,1.6,1.0,17,25,972.56,18,0.944,1.389,18,1.0,5.55,1.2,1.2
2018-12-22,Newcastle,Fulham,D,2019,2.0,3.5,4.0,14,22,934.49,18,0.778,1.222,17,0.944,-10.43,0.6,1.2,16,42,904.57,18,0.889,2.333,10,0.556,-17.69,0.4,1.8
2018-12-22,West Ham,Watford,A,2019,2.37,3.5,3.1,25,27,1050.33,18,1.389,1.5,24,1.333,35.36,2.2,0.6,25,25,964.81,18,1.389,1.389,27,1.5,1.28,1.2,1.6
2018-12-23,Everton,Tottenham,A,2019,3.25,3.47,2.3,26,28,992.95,18,1.444,1.556,24,1.333,-17.71,0.8,1.4,37,18,1102.37,18,2.056,1.0,42,2.333,18.57,1.6,1.0
2018-12-26,Brighton,Arsenal,D,2019,5.25,3.89,1.72,21,27,936.01,19,1.105,1.421,22,1.158,-19.77,0.8,1.2,41,25,1123.58,19,2.158,1.316,38,2.0,-5.89,1.6,1.2
2018-12-26,Burnley,Everton,A,2019,4.38,3.5,1.93,17,41,879.38,19,0.895,2.158,12,0.632,-3.25,0.6,1.4,31,29,1010.89,19,1.632,1.526,27,1.421,-33.78,1.2,2.4
2018-12-26,Crystal Palace,Cardiff,D,2019,1.66,3.9,5.8,17,25,968.12,19,0.895,1.316,19,1.0,16.33,1.4,1.6,18,38,905.05,19,0.947,2.0,15,0.789,-17.42,1.0,2.2
2018-12-26,Fulham,Wolves,D,2019,3.25,3.3,2.37,17,43,904.43,19,0.895,2.263,11,0.579,-8.48,0.4,1.4,20,22,994.94,19,1.053,1.158,26,1.368,20.7,1.2,0.8
2018-12-26,Leicester,Man City,H,2019,9.5,5.25,1.36,24,22,1094.98,19,1.263,1.158,28,1.474,-18.13,0.4,0.8,51,15,1158.3,19,2.684,0.789,44,2.316,-22.07,1.4,1.4
2018-12-26,Liverpool,Newcastle,H,2019,1.16,8.26,19.0,43,7,1226.54,19,2.263,0.368,51,2.684,33.66,2.4,0.4,14,26,931.16,19,0.737,1.368,17,0.895,1.1,0.6,0.6
2018-12-26,Man United,Huddersfield,H,2019,1.22,6.5,13.8,37,31,1134.52,19,1.947,1.632,32,1.684,8.3,2.4,1.4,12,34,848.12,19,0.632,1.789,10,0.526,-32.57,0.4,1.4
2018-12-26,Tottenham,Bournemouth,H,2019,1.36,5.25,9.0,42,18,1111.82,19,2.211,0.947,45,2.368,44.9,2.4,0.6,27,33,966.67,19,1.421,1.737,26,1.368,-8.07,0.8,1.4
2018-12-26,Watford,Chelsea,A,2019,5.0,3.8,1.73,26,27,953.4,19,1.368,1.421,27,1.421,24.55,1.6,1.2,37,16,1045.91,19,1.947,0.842,40,2.105,3.02,1.0,0.8
2018-12-27,Southampton,West Ham,A,2019,2.25,3.5,3.3,20,35,917.27,19,1.053,1.842,15,0.789,15.4,1.4,1.4,27,28,1060.09,19,1.421,1.474,27,1.421,1.47,1.6,1.0
2018-12-29,Brighton,Everton,H,2019,3.4,3.34,2.2,22,27,945.83,20,1.1,1.35,25,1.25,-26.13,0.4,1.2,31,30,1001.07,20,1.55,1.5,27,1.35,-10.83,2.0,2.4
2018-12-29,Fulham,Huddersfield,H,2019,2.05,3.3,4.0,18,43,910.81,20,0.9,2.15,14,0.7,-11.14,0.4,1.4,12,35,841.74,20,0.6,1.75,10,0.5,-29.81,0.4,1.6
2018-12-29,Leicester,Cardiff,A,2019,1.57,4.1,6.0,24,23,1077.31,20,1.2,1.15,28,1.4,-6.02,0.6,0.8,19,38,922.72,20,0.95,1.9,18,0.9,-7.92,0.8,1.6
2018-12-29,Liverpool,Arsenal,H,2019,1.5,4.75,6.5,48,8,1234.44,20,2.4,0.4,54,2.7,30.82,2.6,0.2,42,30,1115.68,20,2.1,1.5,38,1.9,-11.33,1.4,1.0
2018-12-29,Tottenham,Wolves,A,2019,1.36,5.0,9.0,43,21,1093.04,20,2.15,1.05,45,2.25,49.63,2.8,0.4,23,23,1013.72,20,1.15,1.15,29,1.45,11.63,1.0,0.8
2018-12-29,Watford,Newcastle,D,2019,1.8,3.6,4.75,27,28,950.17,20,1.35,1.4,28,1.4,19.54,1.6,1.2,15,27,934.39,20,0.75,1.35,18,0.9,-7.24,0.4,1.2
2018-12-30,Burnley,West Ham,H,2019,3.3,3.4,2.25,19,41,894.22,20,0.95,2.05,15,0.75,-15.02,0.6,1.8,27,30,1045.25,20,1.35,1.5,27,1.35,6.17,1.4,1.0
2018-12-30,Crystal Palace,Chelsea,A,2019,5.0,3.8,1.73,17,26,956.93,20,0.85,1.3,19,0.95,20.77,1.2,1.0,38,16,1057.1,20,1.9,0.8,43,2.15,23.64,1.2,0.6
2018-12-30,Man United,Bournemouth,H,2019,1.35,5.3,8.96,41,32,1139.51,20,2.05,1.6,35,1.75,13.63,2.6,1.2,28,37,961.68,20,1.4,1.85,26,1.3,-22.69,0.4,2.2
2018-12-30,Southampton,Man City,A,2019,10.0,5.5,1.33,21,38,909.78,20,1.05,1.9,15,0.75,10.36,1.4,1.2,54,16,1165.79,20,2.7,0.8,47,2.35,-38.06,1.2,1.6
2019-01-01,Arsenal,Fulham,H,2019,1.34,5.5,9.02,46,31,1119.93,21,2.19,1.476,41,1.952,-21.61,1.4,2.0,19,47,906.56,21,0.905,2.238,14,0.667,-0.53,0.4,0.6
2019-01-01,Cardiff,Tottenham,A,2019,7.19,4.5,1.47,19,41,911.08,21,0.905,1.952,18,0.857,2.11,0.8,1.6,46,21,1104.68,21,2.19,1.0,48,2.286,14.06,2.6,1.0
2019-01-01,Everton,Leicester,A,2019,2.01,3.4,4.1,31,31,989.74,21,1.476,1.476,27,1.286,-15.76,1.6,2.2,25,23,1088.64,21,1.19,1.095,31,1.476,-6.9,0.6,0.6
2019-01-02,Bournemouth,Watford,D,2019,2.6,3.5,2.75,31,40,958.69,21,1.476,1.905,27,1.286,-14.58,0.6,2.2,30,31,953.16,21,1.429,1.476,29,1.381,11.42,1.4,1.0
2019-01-02,Chelsea,Southampton,D,2019,1.28,6.0,12.0,38,16,1051.01,21,1.81,0.762,44,2.095,20.67,1.0,0.6,21,38,915.87,21,1.0,1.81,16,0.762,10.51,1.6,1.6
2019-01-02,Huddersfield,Burnley,A,2019,2.15,3.1,4.0,13,37,830.21,21,0.619,1.762,10,0.476,-33.81,0.4,1.6,21,42,905.75,21,1.0,2.0,18,0.857,-9.92,0.8,1.8
2019-01-02,Newcastle,Man United,A,2019,6.0,4.2,1.57,15,29,925.8,21,0.714,1.381,18,0.857,8.03,0.4,1.0,43,32,1148.1,21,2.048,1.524,38,1.81,14.39,2.6,1.2
2019-01-02,West Ham,Brighton,D,2019,1.95,3.6,4.01,29,32,1040.08,21,1.381,1.524,28,1.333,-13.57,0.8,1.0,24,29,951.0,21,1.143,1.381,26,1.238,-6.57,0.6,1.0
2019-01-02,Wolves,Crystal Palace,A,2019,2.0,3.3,4.1,23,25,996.69,21,1.095,1.19,29,1.381,18.37,1.2,0.8,19,26,973.96,21,0.905,1.238,22,1.048,14.48,0.8,0.6
2019-01-03,Man City,Liverpool,H,2019,2.05,3.8,3.5,56,17,1174.75,21,2.667,0.81,50,2.381,-16.41,1.8,1.4,49,10,1225.48,21,2.333,0.476,54,2.571,25.62,2.8,0.4
2019-01-12,Brighton,Liverpool,A,2019,10.0,5.5,1.33,24,30,945.16,22,1.091,1.364,26,1.182,9.57,0.8,1.0,50,10,1231.32,22,2.273,0.455,57,2.591,10.9,2.4,0.6
2019-01-12,Burnley,Fulham,H,2019,2.39,3.26,3.25,23,43,913.59,22,1.045,1.955,21,0.955,5.2,1.2,1.8,20,49,898.72,22,0.909,2.227,14,0.636,5.54,0.6,1.0
2019-01-12,Cardiff,Huddersfield,D,2019,2.2,3.13,3.6,19,41,906.59,22,0.864,1.864,19,0.864,-2.28,0.4,1.6,13,37,834.7,22,0.591,1.682,11,0.5,-33.66,0.6,1.8
2019-01-12,Chelsea,Newcastle,H,2019,1.22,6.67,15.0,40,17,1055.54,22,1.818,0.773,47,2.136,3.61,0.6,0.4,16,31,921.27,22,0.727,1.409,18,0.818,-12.24,0.2,1.4
2019-01-12,Crystal Palace,Watford,A,2019,2.25,3.36,3.4,20,28,960.05,22,0.909,1.273,22,1.0,19.79,1.0,0.6,32,32,967.07,22,1.455,1.455,32,1.455,7.16,1.4,1.2
2019-01-12,Leicester,Southampton,A,2019,1.93,3.5,4.33,26,25,1071.25,22,1.182,1.136,31,1.409,16.15,0.8,0.4,23,39,933.26,22,1.045,1.773,19,0.864,2.18,1.0,1.2
2019-01-12,West Ham,Arsenal,H,2019,3.5,3.85,2.05,30,32,1049.73,22,1.364,1.455,31,1.409,-29.06,0.8,1.4,46,32,1110.28,22,2.091,1.455,41,1.864,-2.94,1.8,1.6
2019-01-13,Everton,Bournemouth,H,2019,1.75,4.0,4.8,33,31,997.49,22,1.5,1.409,30,1.364,-23.01,1.4,1.8,31,42,950.94,22,1.409,1.909,27,1.227,-9.49,1.2,2.4
2019-01-13,Tottenham,Man United,A,2019,2.07,3.6,3.7,46,22,1092.12,22,2.091,1.0,48,2.182,22.11,3.0,1.0,44,32,1160.66,22,2.0,1.455,41,1.864,28.74,2.8,0.6
2019-01-14,Man City,Wolves,H,2019,1.18,7.5,17.0,59,17,1179.42,22,2.682,0.773,53,2.409,-11.53,1.6,1.4,23,28,992.02,22,1.045,1.273,29,1.318,-6.74,0.8,1.2
2019-01-19,Arsenal,Chelsea,H,2019,3.09,3.6,2.3,48,32,1117.03,23,2.087,1.391,44,1.913,-15.82,1.2,1.6,40,19,1048.79,23,1.739,0.826,47,2.043,21.04,1.0,0.4
2019-01-19,Bournemouth,West Ham,H,2019,2.34,3.7,3.0,33,42,962.9,23,1.435,1.826,30,1.304,-25.18,0.8,2.8,30,34,1037.77,23,1.304,1.478,31,1.348,-0.6,1.0,1.0
2019-01-19,Liverpool,Crystal Palace,H,2019,1.2,7.45,16.08,54,13,1233.43,23,2.348,0.565,60,2.609,8.11,2.2,0.6,23,32,957.94,23,1.0,1.391,22,0.957,-12.51,0.6,0.6
2019-01-19,Man United,Brighton,H,2019,1.3,5.5,10.92,46,33,1163.52,23,2.0,1.435,44,1.913,28.55,2.0,0.4,25,32,942.3,23,1.087,1.391,26,1.13,11.67,0.8,0.8
2019-01-19,Newcastle,Cardiff,H,2019,1.97,3.3,4.4,19,31,931.48,23,0.826,1.348,21,0.913,-13.22,0.4,1.8,19,44,896.38,23,0.826,1.913,19,0.826,5.98,0.2,0.6
2019-01-19,Southampton,Everton,H,2019,2.75,3.4,2.7,25,40,942.79,23,1.087,1.739,22,0.957,6.23,0.8,1.2,34,33,987.96,23,1.478,1.435,30,1.304,4.54,1.4,0.6
2019-01-19,Watford,Burnley,D,2019,1.65,4.0,5.72,32,32,963.06,23,1.391,1.391,33,1.435,2.26,1.4,1.4,23,43,917.6,23,1.0,1.87,22,0.957,16.27,1.4,1.4
2019-01-19,Wolves,Leicester,H,2019,2.35,3.2,3.4,27,31,1001.8,23,1.174,1.348,32,1.391,-2.78,0.8,1.4,29,29,1061.47,23,1.261,1.261,31,1.348,-14.14,0.8,0.8
2019-01-20,Fulham,Tottenham,A,2019,5.25,3.69,1.73,21,51,890.99,23,0.913,2.217,14,0.609,-5.85,0.8,1.4,48,23,1099.85,23,2.087,1.0,51,2.217,-10.25,1.8,0.8
2019-01-20,Huddersfield,Man City,A,2019,21.0,8.28,1.14,13,40,828.98,23,0.565,1.739,11,0.478,-15.83,0.4,1.2,62,17,1185.14,23,2.696,0.739,56,2.435,11.53,1.8,0.8
2019-01-29,Arsenal,Cardiff,H,2019,1.22,6.92,13.58,50,33,1119.88,24,2.083,1.375,47,1.958,-6.55,1.4,1.4,20,46,893.53,24,0.833,1.917,19,0.792,-8.67,0.2,1.2
2019-01-29,Fulham,Brighton,H,2019,2.4,3.23,3.3,25,53,901.6,24,1.042,2.208,17,0.708,-13.44,0.8,1.6,27,36,931.69,24,1.125,1.5,26,1.083,6.29,0.8,1.0
2019-01-29,Huddersfield,Everton,A,2019,4.0,3.3,2.1,13,41,820.51,24,0.542,1.708,11,0.458,-19.14,0.2,1.2,35,33,996.43,24,1.458,1.375,33,1.375,-22.93,0.6,0.8
2019-01-29,Man United,Burnley,D,2019,1.28,6.0,12.0,48,35,1155.87,24,2.0,1.458,45,1.875,29.0,1.8,0.4,25,45,925.25,24,1.042,1.875,23,0.958,38.22,1.2,0.4
2019-01-29,Newcastle,Man City,H,2019,16.5,7.5,1.18,21,32,946.2,24,0.875,1.333,24,1.0,0.32,1.0,1.0,63,19,1170.42,24,2.625,0.792,56,2.333,26.84,2.2,0.4
2019-01-29,Wolves,West Ham,H,2019,2.1,3.49,3.75,30,31,1013.58,24,1.25,1.292,35,1.458,6.86,1.4,1.8,30,37,1025.99,24,1.25,1.542,31,1.292,-22.32,0.6,1.2
2019-01-30,Bournemouth,Chelsea,H,2019,5.5,4.15,1.64,37,42,980.14,24,1.542,1.75,33,1.375,-3.77,1.2,1.8,40,23,1031.55,24,1.667,0.958,47,1.958,2.88,0.6,0.6
2019-01-30,Liverpool,Leicester,D,2019,1.22,6.5,13.0,55,14,1226.65,24,2.292,0.583,61,2.542,6.89,2.2,1.2,30,30,1068.25,24,1.25,1.25,32,1.333,-33.51,1.0,1.4
2019-01-30,Southampton,Crystal Palace,D,2019,2.38,3.3,3.2,26,41,940.53,24,1.083,1.708,23,0.958,25.52,1.0,1.0,24,33,960.2,24,1.0,1.375,23,0.958,-10.18,1.2,1.4
2019-01-30,Tottenham,Watford,H,2019,1.65,4.0,5.75,50,24,1104.07,24,2.083,1.0,54,2.25,-11.97,1.2,1.0,33,34,958.84,24,1.375,1.417,33,1.375,9.66,1.2,1.0
2019-02-02,Brighton,Watford,D,2019,2.55,3.25,2.95,27,36,929.77,25,1.08,1.44,27,1.08,-14.14,1.0,1.8,33,34,960.76,25,1.32,1.36,34,1.36,8.67,1.2,1.2
2019-02-02,Burnley,Southampton,D,2019,2.55,3.3,2.88,26,46,923.04,25,1.04,1.84,24,0.96,31.03,1.2,0.8,27,42,942.74,25,1.08,1.68,24,0.96,30.75,1.0,0.6
2019-02-02,Cardiff,Bournemouth,H,2019,3.25,3.48,2.3,22,46,905.29,25,0.88,1.84,22,0.88,-29.19,0.2,1.6,37,44,968.38,25,1.48,1.76,33,1.32,18.46,1.8,1.0
2019-02-02,Chelsea,Huddersfield,H,2019,1.2,7.0,16.5,45,23,1038.22,25,1.8,0.92,50,2.0,-25.55,0.4,1.4,13,46,813.84,25,0.52,1.84,11,0.44,-21.23,0.2,1.2
2019-02-02,Crystal Palace,Fulham,H,2019,2.05,3.5,3.9,26,33,967.27,25,1.04,1.32,26,1.04,3.27,1.4,1.4,25,55,894.53,25,1.0,2.2,17,0.68,-9.21,1.4,2.0
2019-02-02,Everton,Wolves,A,2019,2.37,3.3,3.13,36,36,981.61,25,1.44,1.44,33,1.32,-4.64,0.8,0.6,33,32,1028.4,25,1.32,1.28,38,1.52,-0.14,1.4,1.6
2019-02-02,Tottenham,Newcastle,H,2019,1.43,4.5,9.0,51,24,1107.9,25,2.04,0.96,57,2.28,11.03,1.4,0.6,21,33,942.37,25,0.84,1.32,24,0.96,11.81,1.2,1.0
2019-02-03,Leicester,Man United,A,2019,3.7,3.5,2.1,30,31,1057.04,25,1.2,1.24,32,1.28,-9.06,1.2,1.4,49,35,1167.08,25,1.96,1.4,48,1.92,16.36,1.4,0.6
2019-02-03,Man City,Arsenal,H,2019,1.3,6.0,9.0,66,20,1177.11,25,2.64,0.8,59,2.36,4.63,1.8,0.6,51,36,1113.19,25,2.04,1.44,47,1.88,4.2,1.6,0.6
2019-02-04,West Ham,Liverpool,D,2019,8.0,5.25,1.38,31,38,1028.47,25,1.24,1.52,32,1.28,-19.26,0.6,1.4,56,15,1224.17,25,2.24,0.6,62,2.48,-7.79,1.4,1.2
2019-02-06,Everton,Man City,A,2019,10.0,6.0,1.3,36,38,972.57,26,1.385,1.462,33,1.269,-8.13,1.0,1.0,68,20,1186.15,26,2.615,0.769,62,2.385,2.36,2.0,0.6
2019-02-09,Brighton,Burnley,A,2019,2.05,3.3,4.14,28,39,914.43,26,1.077,1.5,27,1.038,-21.23,0.6,1.4,29,47,938.38,26,1.115,1.808,27,1.038,17.29,1.0,0.8
2019-02-09,Crystal Palace,West Ham,D,2019,2.1,3.46,3.75,27,34,966.16,26,1.038,1.308,27,1.038,-6.69,1.4,1.4,32,39,1029.58,26,1.231,1.5,33,1.269,-11.61,0.4,1.2
